"Datum";"Jahr";"Monat";"Tag";"T";"Tmax";"Tmin";"RR";"Sun"
"2007-08-23";2007;8;23;18.9;26.1;12.1;0.2;9.3
"2007-08-24";2007;8;24;19.6;24.2;16.4;1.5;5.3
"2007-08-25";2007;8;25;19.1;23.4;14.7;0;8.8
"2007-08-26";2007;8;26;18.1;23;12.2;0;9
"2007-08-27";2007;8;27;14.2;18.6;10.6;0;3.3
"2007-08-28";2007;8;28;13.3;18.1;8.2;0;10.1
"2007-08-29";2007;8;29;12.3;18.2;6.9;0;8.3
"2007-08-30";2007;8;30;13.1;16.8;8.6;0.9;4.3
"2007-08-31";2007;8;31;14.3;16.3;12.9;1.2;0.1
"2008-06-01";2008;6;1;20.9;29.2;10.9;0;14.9
"2008-06-02";2008;6;2;21.9;29.9;12.3;0;15
"2008-06-03";2008;6;3;21.6;29.9;13.3;0;13.3
"2008-06-04";2008;6;4;18.7;26.8;11.3;0;14
"2008-06-05";2008;6;5;18.4;25.4;10.6;0;14.4
"2008-06-06";2008;6;6;19.2;25.1;10.8;0;8
"2008-06-07";2008;6;7;20.8;28.3;14.4;0;8.8
"2008-06-08";2008;6;8;19.8;28;11.7;0;15.1
"2008-06-09";2008;6;9;19.9;28.7;9.7;0;13.3
"2008-06-10";2008;6;10;20.5;27;12.1;0;12.4
"2008-06-11";2008;6;11;15.2;20.1;10.2;0.2;7.4
"2008-06-12";2008;6;12;13.8;18.3;9.6;3.5;5.2
"2008-06-13";2008;6;13;11.5;14;10.1;11.4;1.3
"2008-06-14";2008;6;14;12.9;18;8.4;0;9.3
"2008-06-15";2008;6;15;13.3;18.5;9.2;0;4.4
"2008-06-16";2008;6;16;13.1;18.1;7.8;1.3;4
"2008-06-17";2008;6;17;15.1;21.3;8.6;0;13.6
"2008-06-18";2008;6;18;18;24;9.3;0;8.9
"2008-06-19";2008;6;19;20.4;26.4;12.4;2.1;5.7
"2008-06-20";2008;6;20;17.5;21.7;12;0;6.3
"2008-06-21";2008;6;21;16.7;22.2;10.5;0;7.5
"2008-06-22";2008;6;22;20.7;31.1;9.9;11.1;10.1
"2008-06-23";2008;6;23;18.2;21.3;11.4;0;10.6
"2008-06-24";2008;6;24;14.7;20.6;8.6;0;15.1
"2008-06-25";2008;6;25;17.4;23.6;9.6;0.7;5.6
"2008-06-26";2008;6;26;19.6;24.3;13;0;10.8
"2008-06-27";2008;6;27;15.7;20;11.7;1.2;1.5
"2008-06-28";2008;6;28;15.4;19.7;9.7;2.1;1.5
"2008-06-29";2008;6;29;19.3;24.8;14.3;0;8.1
"2008-06-30";2008;6;30;18.6;23.7;12;0;10.2
"2008-07-01";2008;7;1;18.5;25.9;10.2;0;12.7
"2008-07-02";2008;7;2;21.3;30;10.8;0;15
"2008-07-03";2008;7;3;24;33;12.9;0;14.8
"2008-07-04";2008;7;4;18.9;25.5;11.8;0;5.1
"2008-07-05";2008;7;5;18.9;25.9;10.5;0;12.3
"2008-07-06";2008;7;6;21.3;26.6;14.6;2;9.6
"2008-07-07";2008;7;7;18.7;24.5;13.5;1.8;4.6
"2008-07-08";2008;7;8;16.6;22.3;12.6;2.2;7.3
"2008-07-09";2008;7;9;14.7;19.8;12.5;2.8;4.5
"2008-07-10";2008;7;10;16.4;19.8;10.9;2.1;3.1
"2008-07-11";2008;7;11;19.7;26.3;16.7;3.4;2.7
"2008-07-12";2008;7;12;19.2;23.8;13.7;0;6.5
"2008-07-13";2008;7;13;16;20.5;11.5;0;0.4
"2008-07-14";2008;7;14;16.5;21.5;10.8;0;5.9
"2008-07-15";2008;7;15;18.7;22;15.4;0;0.2
"2008-07-16";2008;7;16;17.3;21.2;13.3;5.2;0.3
"2008-07-17";2008;7;17;15.1;18.8;11.3;0.2;4.8
"2008-07-18";2008;7;18;15.9;19.4;13.6;1.4;1.1
"2008-07-19";2008;7;19;17.6;22.5;12.6;0.4;5.4
"2008-07-20";2008;7;20;16.3;22;13.2;0.4;6.4
"2008-07-21";2008;7;21;12.9;16.7;9.6;1.6;2.4
"2008-07-22";2008;7;22;14.7;20.9;9.3;0;3.6
"2008-07-23";2008;7;23;17.2;24;10.3;0;12.8
"2008-07-24";2008;7;24;19.6;28;11.8;0;9.8
"2008-07-25";2008;7;25;22.8;32.4;14.8;0;14.4
"2008-07-26";2008;7;26;24.1;32.6;15.5;0;13.7
"2008-07-27";2008;7;27;24.3;33;15.8;0;14.7
"2008-07-28";2008;7;28;24.1;32.4;15.5;0;14.7
"2008-07-29";2008;7;29;24.1;33.4;14.5;0;14.4
"2008-07-30";2008;7;30;22.1;29.9;14.1;0;8.5
"2008-07-31";2008;7;31;22.4;30.3;13.9;0;14.5
"2008-08-01";2008;8;1;22.9;33.4;12.1;8.8;10.6
"2008-08-02";2008;8;2;19.2;22.1;15.9;0.6;1.2
"2008-08-03";2008;8;3;20.3;25.7;16;0;5.2
"2008-08-04";2008;8;4;18.5;22.8;15.2;2.3;5.9
"2008-08-05";2008;8;5;17.2;22.3;13.3;2.5;4.7
"2008-08-06";2008;8;6;18.6;23.9;12.1;0;6.8
"2008-08-07";2008;8;7;24.3;31.7;15.6;0;12.7
"2008-08-08";2008;8;8;20.5;25.1;15.3;5.1;5.9
"2008-08-09";2008;8;9;16.9;21.4;13.3;0;5.5
"2008-08-10";2008;8;10;16.4;20.8;11.9;2.1;0.1
"2008-08-11";2008;8;11;19.4;24.7;15.1;0.1;8.5
"2008-08-12";2008;8;12;20;23.9;16.1;0;0.4
"2008-08-13";2008;8;13;20.7;24.6;14;0;9.2
"2008-08-14";2008;8;14;18.6;24.5;11.9;0;11.3
"2008-08-15";2008;8;15;14.8;19.2;11.1;7.7;0
"2008-08-16";2008;8;16;16;19.7;13;6.1;0.8
"2008-08-17";2008;8;17;16.8;22.4;13.4;0;3.7
"2008-08-18";2008;8;18;16.5;20.1;12.2;0.6;0.8
"2008-08-19";2008;8;19;20.5;26.8;15.6;0;5.3
"2008-08-20";2008;8;20;18.3;22.4;15.2;1.1;6.6
"2008-08-21";2008;8;21;18.6;23.3;14.4;0;9.1
"2008-08-22";2008;8;22;18.6;22.8;13.9;2.5;3.5
"2008-08-23";2008;8;23;15.8;18.8;10.2;0;4.3
"2008-08-24";2008;8;24;13.7;18.2;9.2;0;0.4
"2008-08-25";2008;8;25;16.7;21.4;12.6;0;2.5
"2008-08-26";2008;8;26;18.4;22.9;14.6;0;5.1
"2008-08-27";2008;8;27;18.7;22.3;15.9;0.1;1.2
"2008-08-28";2008;8;28;17.3;20.8;15.1;1.7;1
"2008-08-29";2008;8;29;16.4;20.3;11.5;1.3;0.9
"2008-08-30";2008;8;30;15.5;22.5;8.9;0;12.4
"2008-08-31";2008;8;31;16.7;24.6;7.6;0;12.4
"2009-06-01";2009;6;1;17.1;23.9;10.8;0;11
"2009-06-02";2009;6;2;18.3;25.9;10.5;0;11.5
"2009-06-03";2009;6;3;11.3;14.5;8.2;19.2;2.4
"2009-06-04";2009;6;4;9.9;15.2;7;0.8;5.4
"2009-06-05";2009;6;5;10.4;15.7;6.2;0;9.9
"2009-06-06";2009;6;6;11.3;16.8;4.4;9.7;7
"2009-06-07";2009;6;7;10;11.1;9;4;0
"2009-06-08";2009;6;8;13.5;19.1;9.7;0.9;9.6
"2009-06-09";2009;6;9;14.6;23.5;8.2;8.2;2.7
"2009-06-10";2009;6;10;16.8;21.3;11;0;10.9
"2009-06-11";2009;6;11;12.9;18.3;9.2;4.8;0.6
"2009-06-12";2009;6;12;11.7;15.6;8.1;1.2;7.2
"2009-06-13";2009;6;13;14.1;19.7;9.4;0;12.5
"2009-06-14";2009;6;14;15.5;20.9;7.9;0;8.8
"2009-06-15";2009;6;15;16.6;22;12.5;4.1;5.8
"2009-06-16";2009;6;16;14.3;18.5;10;0;6.2
"2009-06-17";2009;6;17;13.8;19.4;8.1;0;11.5
"2009-06-18";2009;6;18;16.4;21.6;11.3;0.1;2.6
"2009-06-19";2009;6;19;14.3;19.4;11.1;1.7;2.9
"2009-06-20";2009;6;20;14.3;19.7;9.7;0.1;7.9
"2009-06-21";2009;6;21;13.9;19.9;9.2;0;4.5
"2009-06-22";2009;6;22;14.9;21.2;9.8;2.1;6.4
"2009-06-23";2009;6;23;16.5;21.3;11.8;0;11.7
"2009-06-24";2009;6;24;17.2;22;12.1;8.3;12.8
"2009-06-25";2009;6;25;17.1;22;13.6;11.1;0.8
"2009-06-26";2009;6;26;18.1;20;16.6;0;0
"2009-06-27";2009;6;27;17.9;22.3;13;0;2
"2009-06-28";2009;6;28;16.4;22.3;12.8;0;2.1
"2009-06-29";2009;6;29;18.3;23.9;14.3;0.1;5.2
"2009-06-30";2009;6;30;20.8;29.1;15.6;7.7;7.6
"2009-07-01";2009;7;1;21.5;27.5;17.5;0;8
"2009-07-02";2009;7;2;22.1;28.6;16.2;0;13.9
"2009-07-03";2009;7;3;22.6;28.8;15.6;0;15.4
"2009-07-04";2009;7;4;20.7;28.6;15.9;33.9;6.1
"2009-07-05";2009;7;5;19.7;23.2;16.5;0;5.4
"2009-07-06";2009;7;6;20.4;25.5;16.3;0;7.2
"2009-07-07";2009;7;7;19.8;24.5;15.5;0;9.9
"2009-07-08";2009;7;8;17.4;21.2;14.7;0.3;5.9
"2009-07-09";2009;7;9;15.8;20.4;11.9;0.4;6.4
"2009-07-10";2009;7;10;14.3;19.1;11.7;3.1;6
"2009-07-11";2009;7;11;14.6;18.6;12.1;0.6;4.1
"2009-07-12";2009;7;12;16.5;22;9.8;2.3;8.2
"2009-07-13";2009;7;13;19.5;24.6;15.4;0;7.9
"2009-07-14";2009;7;14;20.3;26.4;14.6;0.2;6.5
"2009-07-15";2009;7;15;22.8;27.6;17.4;0;6.7
"2009-07-16";2009;7;16;21.9;27.2;15.2;0;8.4
"2009-07-17";2009;7;17;21.2;29.3;13.5;25.8;8.2
"2009-07-18";2009;7;18;17.9;20.4;15.9;1.7;1
"2009-07-19";2009;7;19;17.3;21.7;14.1;0.2;3.7
"2009-07-20";2009;7;20;16.3;21.3;12.6;6.2;10.6
"2009-07-21";2009;7;21;18.7;23.7;13.3;0;9.9
"2009-07-22";2009;7;22;21.2;26.7;16.7;0;4.8
"2009-07-23";2009;7;23;22.1;28.2;16.6;5.3;4.7
"2009-07-24";2009;7;24;17.2;21.5;13.4;6.8;3.7
"2009-07-25";2009;7;25;15.3;19.4;12.3;0.9;4.6
"2009-07-26";2009;7;26;16.4;20.7;12.5;0;8.1
"2009-07-27";2009;7;27;20.3;26;13.7;0;11.5
"2009-07-28";2009;7;28;18.7;23;12.3;0;4.3
"2009-07-29";2009;7;29;19.3;25.4;11.4;0;13.6
"2009-07-30";2009;7;30;19.8;24.6;15.6;0.6;8.8
"2009-07-31";2009;7;31;16.7;22.1;11;0;12.9
"2009-08-01";2009;8;1;18.5;25.8;8.9;0;11.9
"2009-08-02";2009;8;2;23;29.6;14.7;8.7;11
"2009-08-03";2009;8;3;17.4;20.1;13.9;13.9;0
"2009-08-04";2009;8;4;18.3;24;13.3;0;8.2
"2009-08-05";2009;8;5;19.6;25.5;14.5;0.1;11.7
"2009-08-06";2009;8;6;19.9;26.8;13.6;0;7.6
"2009-08-07";2009;8;7;21.1;28.5;13.8;0;12.8
"2009-08-08";2009;8;8;21;28.6;13.5;0;9.8
"2009-08-09";2009;8;9;20.2;26.3;13.5;0;10.8
"2009-08-10";2009;8;10;20.3;27.1;12.6;1.4;7.5
"2009-08-11";2009;8;11;19.1;22.5;16.7;2.7;4
"2009-08-12";2009;8;12;17.4;22.3;15;0.1;4.6
"2009-08-13";2009;8;13;17.1;22.1;12.5;0;7.9
"2009-08-14";2009;8;14;15.4;21;11.1;0;10.1
"2009-08-15";2009;8;15;19.2;26.5;10.6;0;7.7
"2009-08-16";2009;8;16;22.6;30.2;15.8;0;13.3
"2009-08-17";2009;8;17;19.7;26;13.6;0.5;9.9
"2009-08-18";2009;8;18;16.9;22.4;11.5;0;7.7
"2009-08-19";2009;8;19;18;25.7;9.3;0;13.5
"2009-08-20";2009;8;20;22.6;29.8;13.3;0;13.7
"2009-08-21";2009;8;21;18.9;23.8;15.1;17.9;1.5
"2009-08-22";2009;8;22;17.2;22.4;11.8;0;7.8
"2009-08-23";2009;8;23;16.7;23.7;9.6;0;13.1
"2009-08-24";2009;8;24;17.7;24.6;8.9;0;13.2
"2009-08-25";2009;8;25;21;28.1;13.5;0.4;11.5
"2009-08-26";2009;8;26;20;24.8;13.8;0;8.9
"2009-08-27";2009;8;27;20.5;27.8;11.7;0;9.7
"2009-08-28";2009;8;28;21.2;28;15.5;0.9;4.6
"2009-08-29";2009;8;29;15.5;20.4;11.9;0.2;6.4
"2009-08-30";2009;8;30;14.8;20;10.4;0;7.1
"2009-08-31";2009;8;31;16.5;23.3;9.6;0;9.9
"2010-06-01";2010;6;1;9.4;10.4;8.6;0.6;0
"2010-06-02";2010;6;2;11;14.8;8.8;0;0.3
"2010-06-03";2010;6;3;15.3;21.4;9.1;0;15.1
"2010-06-04";2010;6;4;15.9;21.9;8.6;0;14.5
"2010-06-05";2010;6;5;18.1;25.1;9.3;0;14.1
"2010-06-06";2010;6;6;19.4;25.9;11.5;3.9;13.5
"2010-06-07";2010;6;7;17.8;21.6;14.4;0.3;4.2
"2010-06-08";2010;6;8;17.6;23.2;12;0;12.8
"2010-06-09";2010;6;9;21.9;28;16.1;0;9.4
"2010-06-10";2010;6;10;22.8;29.3;17;3.1;7.9
"2010-06-11";2010;6;11;23;27.9;17.1;0;11.6
"2010-06-12";2010;6;12;15.8;19.1;11.8;0;3.2
"2010-06-13";2010;6;13;13.2;16.3;10.7;0;1.1
"2010-06-14";2010;6;14;14.7;19;9.8;0;5.7
"2010-06-15";2010;6;15;14.1;19;8.1;0;5
"2010-06-16";2010;6;16;14.7;22.2;6.7;0;13.5
"2010-06-17";2010;6;17;16.4;23.5;7.5;0;15.5
"2010-06-18";2010;6;18;16.3;23.4;8.5;0;11.5
"2010-06-19";2010;6;19;12.3;16.5;8.6;0.2;3.6
"2010-06-20";2010;6;20;13.2;18.3;8.1;0;9.7
"2010-06-21";2010;6;21;14;19.9;8.3;0;7.1
"2010-06-22";2010;6;22;15.5;21.3;8.5;0;12.4
"2010-06-23";2010;6;23;15.4;20.8;8.5;0;1.6
"2010-06-24";2010;6;24;17.5;24.3;9.7;0;10.1
"2010-06-25";2010;6;25;19.3;25.3;11.6;0;10.8
"2010-06-26";2010;6;26;17.8;22.7;10.7;0;13.3
"2010-06-27";2010;6;27;17.1;24.9;8.3;0;14.3
"2010-06-28";2010;6;28;20.3;28.1;10.9;0;15.5
"2010-06-29";2010;6;29;22.6;29.9;13.6;0;14.4
"2010-06-30";2010;6;30;21.3;27.1;14.9;0;11.9
"2010-07-01";2010;7;1;19.8;26.9;13.2;0;12.7
"2010-07-02";2010;7;2;22.8;30.7;13.4;0;13.3
"2010-07-03";2010;7;3;24.1;31.4;15.8;0;14.3
"2010-07-04";2010;7;4;24.1;31.3;15.9;0;12.4
"2010-07-05";2010;7;5;22.7;29.8;18.1;20.2;6.2
"2010-07-06";2010;7;6;17.4;22;13;0;5.5
"2010-07-07";2010;7;7;17.2;22.9;11.7;0;11.1
"2010-07-08";2010;7;8;20.4;27.7;11;0;13.5
"2010-07-09";2010;7;9;24.8;31.6;16;0;14.9
"2010-07-10";2010;7;10;27.2;35.1;19.3;0;14.9
"2010-07-11";2010;7;11;28.1;35.6;21.3;0;12.8
"2010-07-12";2010;7;12;28.4;35.5;18.8;0;14.6
"2010-07-13";2010;7;13;23.8;28.2;18.2;0;6.6
"2010-07-14";2010;7;14;24.8;32.2;16;0;12.8
"2010-07-15";2010;7;15;24.9;28.9;19.7;0;8.3
"2010-07-16";2010;7;16;26;33.2;16.8;0;14.3
"2010-07-17";2010;7;17;23.1;26.9;19.3;9;5.5
"2010-07-18";2010;7;18;18.6;23.4;13.1;0;4.8
"2010-07-19";2010;7;19;19.1;25.8;11.5;0;14.4
"2010-07-20";2010;7;20;21.8;29;12.5;0;14.7
"2010-07-21";2010;7;21;24.7;31.5;17.6;0;11.8
"2010-07-22";2010;7;22;25;30.6;19;23;10.1
"2010-07-23";2010;7;23;17.4;20.4;14.7;5.7;0
"2010-07-24";2010;7;24;17.4;20;15.3;6;0
"2010-07-25";2010;7;25;17.9;23.2;13.9;0;8
"2010-07-26";2010;7;26;18.2;23.4;12.6;0;8.6
"2010-07-27";2010;7;27;20;26.9;13.6;0;10.8
"2010-07-28";2010;7;28;19.5;25.6;14.4;0;7.7
"2010-07-29";2010;7;29;18.1;22.9;13.3;0;9
"2010-07-30";2010;7;30;17.6;22.1;12.9;0;7.6
"2010-07-31";2010;7;31;19.5;25.4;11.6;0;10.2
"2010-08-01";2010;8;1;21.9;27.8;15.7;0;6
"2010-08-02";2010;8;2;20.2;24.2;16.4;5.2;2.1
"2010-08-03";2010;8;3;17.2;19.3;14.7;7.6;0
"2010-08-04";2010;8;4;17.6;22.4;12.4;0;8.6
"2010-08-05";2010;8;5;20.1;26.1;13.8;0;8.4
"2010-08-06";2010;8;6;20.3;26.4;14.3;3.2;4.5
"2010-08-07";2010;8;7;19.3;22.3;16.1;11.5;0.5
"2010-08-08";2010;8;8;18;21.7;16;1;1.7
"2010-08-09";2010;8;9;19.5;24.8;14.1;0;6.2
"2010-08-10";2010;8;10;20.2;25;15.7;0;10.5
"2010-08-11";2010;8;11;20.1;24.3;15.8;0.1;1.7
"2010-08-12";2010;8;12;20.7;28.3;15.4;18.3;6.3
"2010-08-13";2010;8;13;19.4;23.2;16;19.3;0.3
"2010-08-14";2010;8;14;17.9;21.5;15.6;27.6;1.2
"2010-08-15";2010;8;15;21.1;27.8;16.6;25.3;4.1
"2010-08-16";2010;8;16;18.9;22.8;17;2.5;4.8
"2010-08-17";2010;8;17;17.6;20.7;15.2;0.5;9
"2010-08-18";2010;8;18;16.7;20.4;14.2;5;2.9
"2010-08-19";2010;8;19;15.7;21;13.1;0.6;4.1
"2010-08-20";2010;8;20;18;23.7;11.3;0;12.5
"2010-08-21";2010;8;21;21.7;28.2;14.1;0.6;11.7
"2010-08-22";2010;8;22;22.7;28.7;17.3;0;9.6
"2010-08-23";2010;8;23;20.6;23.7;17.1;0;3.4
"2010-08-24";2010;8;24;18.9;22.2;15;0;8.7
"2010-08-25";2010;8;25;16;19.9;12.7;0.4;4.4
"2010-08-26";2010;8;26;15;17.2;12.7;16.5;0
"2010-08-27";2010;8;27;15;16.2;13.3;15.5;0
"2010-08-28";2010;8;28;13.8;17.7;10.4;1.9;5.8
"2010-08-29";2010;8;29;12.2;15.4;9.8;6.1;2
"2010-08-30";2010;8;30;12;12.9;11.4;10.8;0
"2010-08-31";2010;8;31;13.5;18.2;9;0;10.1
"2011-06-01";2011;6;1;14.4;18.8;9.6;0;5.8
"2011-06-02";2011;6;2;15.3;22;7.3;0;14.8
"2011-06-03";2011;6;3;17.6;25.3;9.4;0;14.1
"2011-06-04";2011;6;4;19.6;28;10.1;0;14.8
"2011-06-05";2011;6;5;22.1;31.5;12.9;0.2;10.6
"2011-06-06";2011;6;6;23.6;31.9;17.8;2.1;11.7
"2011-06-07";2011;6;7;19.1;24.1;15.7;19.8;4
"2011-06-08";2011;6;8;19.5;27.4;14;1.6;4.9
"2011-06-09";2011;6;9;15.7;20.4;12.1;0;6.5
"2011-06-10";2011;6;10;16.1;21;10.4;0;10.9
"2011-06-11";2011;6;11;15.9;23.4;8.6;1.5;7.6
"2011-06-12";2011;6;12;16.6;22.1;11.2;0;12.3
"2011-06-13";2011;6;13;18.8;25.5;10.6;0;11.5
"2011-06-14";2011;6;14;18;23.5;13.2;2.7;3.8
"2011-06-15";2011;6;15;17.6;22.5;10.5;0;10.4
"2011-06-16";2011;6;16;21.2;27.5;15.4;0.2;5.1
"2011-06-17";2011;6;17;17.2;21.8;14.1;0.5;9.4
"2011-06-18";2011;6;18;16;22.4;11.8;2.2;2.5
"2011-06-19";2011;6;19;13.2;18.2;9.7;12.7;6.3
"2011-06-20";2011;6;20;14.7;19.4;12.1;0.1;4.5
"2011-06-21";2011;6;21;17;21.5;10.4;0;9.1
"2011-06-22";2011;6;22;19.4;25.9;13.2;8.7;7.1
"2011-06-23";2011;6;23;16.7;22.1;12.9;3.7;8.3
"2011-06-24";2011;6;24;13.8;18.2;10.5;5.4;7.8
"2011-06-25";2011;6;25;14.2;19.2;10;0;7.9
"2011-06-26";2011;6;26;16;20.1;12.5;0;1
"2011-06-27";2011;6;27;18.7;25.2;12.1;0;14
"2011-06-28";2011;6;28;19.3;26.3;10.2;0;14.9
"2011-06-29";2011;6;29;20.7;28.9;10.8;0;14.8
"2011-06-30";2011;6;30;16.1;22.3;12;0;1.6
"2011-07-01";2011;7;1;14.9;20.1;9.3;0.1;6.9
"2011-07-02";2011;7;2;12.6;15.1;11.6;11;0
"2011-07-03";2011;7;3;18;21.3;14;18.8;1.6
"2011-07-04";2011;7;4;17.7;22.2;14.3;4;2.3
"2011-07-05";2011;7;5;18.5;24.6;13.4;0;10.1
"2011-07-06";2011;7;6;19.8;26.6;11.5;0;14.7
"2011-07-07";2011;7;7;20.8;26.4;15.7;0.3;8.8
"2011-07-08";2011;7;8;19.7;24.1;16;8.2;5.5
"2011-07-09";2011;7;9;21.2;27.7;14.6;0.5;8
"2011-07-10";2011;7;10;19.9;25.3;16.4;13.5;10.2
"2011-07-11";2011;7;11;17;22.5;13.3;0;4.5
"2011-07-12";2011;7;12;19.5;25.9;12.4;0;12.9
"2011-07-13";2011;7;13;21;25.4;15.7;4.5;4.2
"2011-07-14";2011;7;14;17.4;20.8;13.2;0;3.3
"2011-07-15";2011;7;15;15.3;17.2;13;0;3
"2011-07-16";2011;7;16;18.6;24.4;12.2;0;13
"2011-07-17";2011;7;17;20.1;27.8;15.4;11.6;3.1
"2011-07-18";2011;7;18;17.7;23.3;13.7;0;7.7
"2011-07-19";2011;7;19;18.6;24.6;12.8;0;13.6
"2011-07-20";2011;7;20;18.5;22.4;13.8;4.4;0.3
"2011-07-21";2011;7;21;15.4;16.6;14.1;53.9;0
"2011-07-22";2011;7;22;13.6;14.3;13.1;16.5;0
"2011-07-23";2011;7;23;14.4;18.4;11.5;0.2;3
"2011-07-24";2011;7;24;14.8;19.1;10.1;0;10.1
"2011-07-25";2011;7;25;14.1;17.4;9.9;0;2.7
"2011-07-26";2011;7;26;16.9;23.2;11.1;0;8
"2011-07-27";2011;7;27;18.4;24.4;13.2;0.8;5.9
"2011-07-28";2011;7;28;17.2;20.4;15.2;4.8;0.1
"2011-07-29";2011;7;29;14.5;16.2;13;38.9;0
"2011-07-30";2011;7;30;16.7;18.6;13.9;1;0
"2011-07-31";2011;7;31;18.1;20.8;16;0.7;0
"2011-08-01";2011;8;1;19.2;24.6;14;0;4.8
"2011-08-02";2011;8;2;19.1;25.7;13.1;0;10.6
"2011-08-03";2011;8;3;19.6;26.3;13;0;11.3
"2011-08-04";2011;8;4;19.8;24;13.8;0;5.6
"2011-08-05";2011;8;5;20.3;24.3;15.4;0.8;6.8
"2011-08-06";2011;8;6;21.8;28.2;14.2;0;8.5
"2011-08-07";2011;8;7;19.1;21;15.3;0.5;1.4
"2011-08-08";2011;8;8;16.4;21.9;13.7;2.7;6.2
"2011-08-09";2011;8;9;15.8;19.9;13.4;0.7;4.6
"2011-08-10";2011;8;10;14.5;18.4;12;1.8;3.4
"2011-08-11";2011;8;11;16.9;21.8;12;2.7;1.6
"2011-08-12";2011;8;12;17.8;22;15.1;1.7;1.7
"2011-08-13";2011;8;13;17.7;22.4;12.8;0;8.4
"2011-08-14";2011;8;14;18.9;25.1;11.6;3.3;5.6
"2011-08-15";2011;8;15;17.7;20.9;13.5;2.9;4.9
"2011-08-16";2011;8;16;16.4;20.7;12.4;0;6.3
"2011-08-17";2011;8;17;18.1;23;12.1;0;8
"2011-08-18";2011;8;18;19.9;27.3;13.7;1.8;9.5
"2011-08-19";2011;8;19;18.7;23.6;12.9;0;4.9
"2011-08-20";2011;8;20;16.3;22;11.3;0;13.1
"2011-08-21";2011;8;21;19.4;25.4;12;0;7
"2011-08-22";2011;8;22;20.5;24.9;14.6;0;10.4
"2011-08-23";2011;8;23;17.5;21.1;13.8;1.6;2.9
"2011-08-24";2011;8;24;20.5;27.8;14.3;6.5;7.9
"2011-08-25";2011;8;25;20.3;26;17.5;0;5.3
"2011-08-26";2011;8;26;23.9;30.2;16;0;12.2
"2011-08-27";2011;8;27;17.9;23.4;13.2;8.3;0
"2011-08-28";2011;8;28;15.2;19;12.4;0;2.6
"2011-08-29";2011;8;29;13.9;18.3;11.3;0.3;4.4
"2011-08-30";2011;8;30;13.1;16.3;10.7;0;2.2
"2011-08-31";2011;8;31;13.9;18.3;8.7;0;3
"2012-06-01";2012;6;1;11.9;16.2;7.3;0;2.8
"2012-06-02";2012;6;2;10.2;15.3;5.6;0;8.567
"2012-06-03";2012;6;3;10;13.7;5.7;1;4.883
"2012-06-04";2012;6;4;12.2;16.4;9;2.7;4.633
"2012-06-05";2012;6;5;11.7;16.4;8.8;0;1.817
"2012-06-06";2012;6;6;11.9;16.1;5.6;0.1;4.9
"2012-06-07";2012;6;7;15.6;19.3;10.5;0.6;4.433
"2012-06-08";2012;6;8;19.3;25.4;14.2;0;7.867
"2012-06-09";2012;6;9;17.2;22.9;10.4;0;11
"2012-06-10";2012;6;10;15.6;21.1;9.5;0;8.217
"2012-06-11";2012;6;11;16.3;22;7.5;2.3;6.9
"2012-06-12";2012;6;12;16;21.3;12;2.9;4.017
"2012-06-13";2012;6;13;15.7;21.2;10;2.9;4.267
"2012-06-14";2012;6;14;13.5;17.3;9.3;0;3.017
"2012-06-15";2012;6;15;16.5;21.7;7.7;0;7.2
"2012-06-16";2012;6;16;18;22.5;15.1;1.7;1.2
"2012-06-17";2012;6;17;18;23.3;12.2;0;8.5
"2012-06-18";2012;6;18;20.6;31;10.4;7.4;12.483
"2012-06-19";2012;6;19;17.4;22.7;11.2;2.8;8.817
"2012-06-20";2012;6;20;15.1;16.4;13.4;5.3;0
"2012-06-21";2012;6;21;14.3;17.6;12.6;1.1;0.167
"2012-06-22";2012;6;22;18.1;24;13.8;0;6.25
"2012-06-23";2012;6;23;17.6;22.7;12.4;0;8.433
"2012-06-24";2012;6;24;16.8;22.8;11.2;3.5;1.533
"2012-06-25";2012;6;25;14;18.5;11.7;3.9;3.967
"2012-06-26";2012;6;26;13.8;16;10.8;0;0.033
"2012-06-27";2012;6;27;13.3;16.7;8.8;0.5;1.517
"2012-06-28";2012;6;28;17.3;22.6;13.8;0;4.033
"2012-06-29";2012;6;29;23;30;14.8;1.4;9.9
"2012-06-30";2012;6;30;22.3;27.1;17.4;12.2;7.133
"2012-07-01";2012;7;1;21.2;25.1;15.7;0.1;5.5
"2012-07-02";2012;7;2;18.1;23.1;13.3;0.3;8.317
"2012-07-03";2012;7;3;17.7;22.4;14.2;0;0.217
"2012-07-04";2012;7;4;18.8;24.8;14.3;0;4.4
"2012-07-05";2012;7;5;20.8;27.8;15;7.9;2.817
"2012-07-06";2012;7;6;21.9;28.4;17.9;1.5;4.633
"2012-07-07";2012;7;7;20.4;25.1;16.4;4.5;2
"2012-07-08";2012;7;8;19.9;25.4;14.7;0.5;8.617
"2012-07-09";2012;7;9;19.5;23.4;15.5;2.7;8.4
"2012-07-10";2012;7;10;18.8;23.8;13.8;0;8.233
"2012-07-11";2012;7;11;17.5;22.4;13.6;1.1;5.083
"2012-07-12";2012;7;12;14.1;17.4;7.6;23.2;7.367
"2012-07-13";2012;7;13;14.3;17.7;10.2;5.9;3.217
"2012-07-14";2012;7;14;15.3;19.2;13.6;9.7;3.167
"2012-07-15";2012;7;15;15.1;19.6;12;0.6;1.383
